english_name,indonesian_name,is_dangerous
Magnesium Phosphate,Magnesium Fosfat,False
Sodium Stearate,Natrium Stearate,False
Magnesium Benzoate,Magnesium Benzoat,False
Poly Benzoate Copolymer,Poly Benzoat Copolymer,False
Butyl Silicate Solution,Butyl Silicate Solution,False
Acrylate Stearate Oil,Acrylate Stearate Minyak,False
Potassium Phosphate Solution,Kalium Fosfat Solution,False
Butyl Carbonate,Butyl Karbonat,False
Hydrogenated Oxide,Hydrogenated Oksida,False
Sodium Phosphate,Natrium Fosfat,False
Ethyl Citrate Derivative,Ethyl Sitrat Derivative,False
Sodium Stearate Extract,Natrium Stearate Ekstrak,False
Butyl Lactate Copolymer,Butyl Lactate Copolymer,False
Poly Stearate Copolymer,Poly Stearate Copolymer,False
Butyl Oxide,Butyl Oksida,False
Calcium Oxide,Kalsium Oksida,False
PEG Citrate,PEG Sitrat,False
Hydroxy Chloride Extract,Hydroxy Klorida Ekstrak,False
Isopropyl Lactate,Isopropyl Lactate,False
Calcium Carbonate Complex,Kalsium Karbonat Complex,False
Hydrogenated Laurate Derivative,Hydrogenated Laurate Derivative,False
Sodium Lactate Compound,Natrium Lactate Compound,False
Acrylate Lactate Oil,Acrylate Lactate Minyak,False
Calcium Chloride Solution,Kalsium Klorida Solution,False
Magnesium Palmitate,Magnesium Palmitate,False
PPG Glycol,PPG Glycol,False
Propyl Glutamate Extract,Propyl Glutamate Ekstrak,False
PPG Palmitate,PPG Palmitate,False
Isopropyl Silicate,Isopropyl Silicate,False
Hydrogenated Lactate Blend,Hydrogenated Lactate Blend,False
Hydroxy Benzoate Derivative,Hydroxy Benzoat Derivative,False
Hydrogenated Phosphate,Hydrogenated Fosfat,False
Magnesium Carbonate,Magnesium Karbonat,False
Sodium Glycol Copolymer,Natrium Glycol Copolymer,False
Hydrogenated Laurate,Hydrogenated Laurate,False
Ethyl Lactate,Ethyl Lactate,False
PEG Carbonate,PEG Karbonat,False
Poly Silicate Blend,Poly Silicate Blend,False
PEG Lactate,PEG Lactate,False
Ethyl Phosphate Blend,Ethyl Fosfat Blend,False
Propyl Sulfate Blend,Propyl Sulfat Blend,False
Hydrogenated Laurate Derivative,Hydrogenated Laurate Derivative,False
Butyl Glycol,Butyl Glycol,False
Sodium Lactate,Natrium Lactate,False
Calcium Phosphate,Kalsium Fosfat,False
Sodium Glutamate Solution,Natrium Glutamate Solution,False
Hydroxy Chloride,Hydroxy Klorida,False
Sodium Glycol,Natrium Glycol,False
Acrylate Oxide,Acrylate Oksida,False
Potassium Lactate,Kalium Lactate,False
Calcium Glutamate Extract,Kalsium Glutamate Ekstrak,False
Hydroxy Lactate Derivative,Hydroxy Lactate Derivative,False
Potassium Lactate Oil,Kalium Lactate Minyak,False
Hydrogenated Glutamate Compound,Hydrogenated Glutamate Compound,False
Isopropyl Benzoate Extract,Isopropyl Benzoat Ekstrak,False
PEG Stearate Solution,PEG Stearate Solution,False
Ethyl Oxide Derivative,Ethyl Oksida Derivative,False
Ethyl Glutamate,Ethyl Glutamate,False
Magnesium Chloride Oil,Magnesium Klorida Minyak,False
PPG Palmitate,PPG Palmitate,False
Hydroxy Lactate,Hydroxy Lactate,False
Ethyl Stearate Oil,Ethyl Stearate Minyak,False
Potassium Stearate,Kalium Stearate,False
Acrylate Silicate Copolymer,Acrylate Silicate Copolymer,False
Hydrogenated Chloride,Hydrogenated Klorida,False
Poly Glycol Extract,Poly Glycol Ekstrak,False
Hydrogenated Stearate,Hydrogenated Stearate,False
Isopropyl Sulfate,Isopropyl Sulfat,False
Hydrogenated Oxide,Hydrogenated Oksida,False
Hydroxy Benzoate,Hydroxy Benzoat,False
Propyl Citrate Solution,Propyl Sitrat Solution,False
Hydrogenated Glycol,Hydrogenated Glycol,False
Acrylate Lactate,Acrylate Lactate,False
Potassium Benzoate,Kalium Benzoat,False
Hydroxy Laurate,Hydroxy Laurate,False
Hydrogenated Carbonate,Hydrogenated Karbonat,False
Sodium Sulfate Extract,Natrium Sulfat Ekstrak,False
Butyl Phosphate,Butyl Fosfat,False
Hydrogenated Laurate Oil,Hydrogenated Laurate Minyak,False
Hydrogenated Palmitate,Hydrogenated Palmitate,False
PPG Phosphate Extract,PPG Fosfat Ekstrak,False
Potassium Glycol,Kalium Glycol,False
Butyl Lactate,Butyl Lactate,False
Ethyl Citrate,Ethyl Sitrat,False
Poly Sulfate Derivative,Poly Sulfat Derivative,False
Hydrogenated Citrate,Hydrogenated Sitrat,False
Hydrogenated Benzoate,Hydrogenated Benzoat,False
Potassium Benzoate,Kalium Benzoat,False
Poly Stearate Blend,Poly Stearate Blend,False
Hydrogenated Lactate Oil,Hydrogenated Lactate Minyak,False
Hydrogenated Silicate Blend,Hydrogenated Silicate Blend,False
Butyl Benzoate,Butyl Benzoat,False
Ethyl Laurate,Ethyl Laurate,False
Isopropyl Carbonate,Isopropyl Karbonat,False
Calcium Laurate,Kalsium Laurate,False
PEG Chloride,PEG Klorida,False
Hydrogenated Palmitate,Hydrogenated Palmitate,False
Magnesium Glutamate Compound,Magnesium Glutamate Compound,False
Isopropyl Glycol,Isopropyl Glycol,False
Ethyl Palmitate,Ethyl Palmitate,False
Calcium Silicate Compound,Kalsium Silicate Compound,False
Acrylate Stearate,Acrylate Stearate,False
Propyl Stearate,Propyl Stearate,False
Propyl Silicate,Propyl Silicate,False
PPG Carbonate Copolymer,PPG Karbonat Copolymer,False
Poly Palmitate Derivative,Poly Palmitate Derivative,False
Magnesium Silicate Solution,Magnesium Silicate Solution,False
PEG Phosphate,PEG Fosfat,False
PEG Laurate,PEG Laurate,False
Isopropyl Glutamate,Isopropyl Glutamate,False
Magnesium Stearate Solution,Magnesium Stearate Solution,False
Calcium Chloride,Kalsium Klorida,False
Calcium Phosphate,Kalsium Fosfat,False
PEG Lactate Blend,PEG Lactate Blend,False
Acrylate Benzoate Complex,Acrylate Benzoat Complex,False
Propyl Laurate,Propyl Laurate,False
Hydrogenated Silicate Oil,Hydrogenated Silicate Minyak,False
Acrylate Glycol,Acrylate Glycol,False
Butyl Chloride Solution,Butyl Klorida Solution,False
Propyl Carbonate Complex,Propyl Karbonat Complex,False
Magnesium Stearate,Magnesium Stearate,False
Magnesium Oxide Compound,Magnesium Oksida Compound,False
PPG Stearate,PPG Stearate,False
Propyl Oxide,Propyl Oksida,False
Butyl Silicate,Butyl Silicate,False
Calcium Oxide,Kalsium Oksida,False
PPG Silicate,PPG Silicate,False
PEG Lactate Complex,PEG Lactate Complex,False
PPG Carbonate Blend,PPG Karbonat Blend,False
Magnesium Oxide,Magnesium Oksida,False
Hydrogenated Sulfate Blend,Hydrogenated Sulfat Blend,False
Acrylate Glycol,Acrylate Glycol,False
Butyl Carbonate,Butyl Karbonat,False
PEG Oxide Complex,PEG Oksida Complex,False
Hydroxy Laurate,Hydroxy Laurate,False
Propyl Laurate,Propyl Laurate,False
PPG Carbonate,PPG Karbonat,False
Isopropyl Benzoate,Isopropyl Benzoat,False
Calcium Glycol,Kalsium Glycol,False
Hydrogenated Phosphate,Hydrogenated Fosfat,False
PEG Oxide,PEG Oksida,False
PPG Benzoate,PPG Benzoat,False
Butyl Citrate Blend,Butyl Sitrat Blend,False
Sodium Laurate,Natrium Laurate,False
Poly Glutamate Compound,Poly Glutamate Compound,False
Isopropyl Stearate,Isopropyl Stearate,False
Acrylate Laurate Solution,Acrylate Laurate Solution,False
Calcium Chloride,Kalsium Klorida,False
Ethyl Glycol Complex,Ethyl Glycol Complex,False
Propyl Silicate,Propyl Silicate,False
Hydrogenated Benzoate,Hydrogenated Benzoat,False
Hydroxy Chloride Solution,Hydroxy Klorida Solution,False
Poly Oxide Derivative,Poly Oksida Derivative,False
Acrylate Glutamate,Acrylate Glutamate,False
Propyl Citrate,Propyl Sitrat,False
Acrylate Chloride,Acrylate Klorida,False
Acrylate Glycol Blend,Acrylate Glycol Blend,False
Hydroxy Citrate,Hydroxy Sitrat,False
PEG Lactate Derivative,PEG Lactate Derivative,False
Hydroxy Phosphate Derivative,Hydroxy Fosfat Derivative,False
Isopropyl Palmitate,Isopropyl Palmitate,False
Hydrogenated Glycol Extract,Hydrogenated Glycol Ekstrak,False
Acrylate Lactate,Acrylate Lactate,False
Butyl Glycol Solution,Butyl Glycol Solution,False
Butyl Carbonate Blend,Butyl Karbonat Blend,False
Sodium Sulfate Derivative,Natrium Sulfat Derivative,False
Butyl Chloride,Butyl Klorida,False
Poly Benzoate,Poly Benzoat,False
Magnesium Chloride,Magnesium Klorida,False
Magnesium Oxide Oil,Magnesium Oksida Minyak,False
Hydroxy Carbonate Compound,Hydroxy Karbonat Compound,False
Butyl Chloride Complex,Butyl Klorida Complex,False
Ethyl Glycol,Ethyl Glycol,False
Ethyl Phosphate,Ethyl Fosfat,False
Sodium Lactate,Natrium Lactate,False
Propyl Silicate,Propyl Silicate,False
Isopropyl Glycol Compound,Isopropyl Glycol Compound,False
Propyl Carbonate,Propyl Karbonat,False
Poly Oxide Blend,Poly Oksida Blend,False
Magnesium Carbonate Solution,Magnesium Karbonat Solution,False
PEG Glycol Complex,PEG Glycol Complex,False
Sodium Laurate Copolymer,Natrium Laurate Copolymer,False
Poly Glutamate,Poly Glutamate,False
Butyl Sulfate,Butyl Sulfat,False
Calcium Laurate Blend,Kalsium Laurate Blend,False
Sodium Citrate Extract,Natrium Sitrat Ekstrak,False
PPG Sulfate,PPG Sulfat,False
Propyl Citrate,Propyl Sitrat,False
PPG Glutamate,PPG Glutamate,False
Isopropyl Laurate,Isopropyl Laurate,False
PPG Glutamate,PPG Glutamate,False
Isopropyl Benzoate,Isopropyl Benzoat,False
PEG Citrate,PEG Sitrat,False
Poly Stearate Copolymer,Poly Stearate Copolymer,False
Hydrogenated Glycol,Hydrogenated Glycol,False
Acrylate Sulfate Derivative,Acrylate Sulfat Derivative,False
PPG Carbonate,PPG Karbonat,False
Ethyl Lactate,Ethyl Lactate,False
Calcium Oxide,Kalsium Oksida,False
Acrylate Silicate Solution,Acrylate Silicate Solution,False
Isopropyl Glutamate Copolymer,Isopropyl Glutamate Copolymer,False
Hydrogenated Laurate,Hydrogenated Laurate,False
Poly Benzoate Complex,Poly Benzoat Complex,False
Magnesium Laurate Compound,Magnesium Laurate Compound,False
Acrylate Benzoate Copolymer,Acrylate Benzoat Copolymer,False
PPG Laurate,PPG Laurate,False
Potassium Citrate,Kalium Sitrat,False
Isopropyl Glycol Oil,Isopropyl Glycol Minyak,False
Poly Chloride Extract,Poly Klorida Ekstrak,False
Acrylate Phosphate,Acrylate Fosfat,False
Poly Laurate Complex,Poly Laurate Complex,False
Isopropyl Palmitate Compound,Isopropyl Palmitate Compound,False
Acrylate Silicate Copolymer,Acrylate Silicate Copolymer,False
Propyl Stearate,Propyl Stearate,False
Hydrogenated Sulfate,Hydrogenated Sulfat,False
Hydroxy Oxide Compound,Hydroxy Oksida Compound,False
Hydrogenated Glycol,Hydrogenated Glycol,False
Butyl Phosphate,Butyl Fosfat,False
Ethyl Glutamate,Ethyl Glutamate,False
Propyl Sulfate,Propyl Sulfat,False
Poly Glutamate,Poly Glutamate,False
PPG Palmitate,PPG Palmitate,False
Isopropyl Silicate,Isopropyl Silicate,False
Magnesium Chloride Compound,Magnesium Klorida Compound,False
Calcium Stearate Solution,Kalsium Stearate Solution,False
Butyl Glutamate Compound,Butyl Glutamate Compound,False
Potassium Stearate,Kalium Stearate,False
Ethyl Palmitate Derivative,Ethyl Palmitate Derivative,False
PPG Glutamate,PPG Glutamate,False
Butyl Benzoate Compound,Butyl Benzoat Compound,False
Acrylate Palmitate,Acrylate Palmitate,False
PPG Carbonate,PPG Karbonat,False
Calcium Stearate Copolymer,Kalsium Stearate Copolymer,False
Magnesium Phosphate,Magnesium Fosfat,False
Hydroxy Stearate Complex,Hydroxy Stearate Complex,False
PPG Palmitate Oil,PPG Palmitate Minyak,False
Isopropyl Palmitate Complex,Isopropyl Palmitate Complex,False
Poly Oxide,Poly Oksida,False
Potassium Citrate Derivative,Kalium Sitrat Derivative,False
Magnesium Palmitate Derivative,Magnesium Palmitate Derivative,False
PPG Carbonate,PPG Karbonat,False
PPG Sulfate Extract,PPG Sulfat Ekstrak,False
Isopropyl Oxide Derivative,Isopropyl Oksida Derivative,False
PEG Glycol,PEG Glycol,False
Propyl Lactate,Propyl Lactate,False
Hydrogenated Benzoate,Hydrogenated Benzoat,False
Magnesium Lactate,Magnesium Lactate,False
Hydrogenated Glycol,Hydrogenated Glycol,False
PPG Carbonate Copolymer,PPG Karbonat Copolymer,False
Ethyl Laurate,Ethyl Laurate,False
Calcium Lactate,Kalsium Lactate,False
Acrylate Palmitate Solution,Acrylate Palmitate Solution,False
Hydrogenated Citrate Blend,Hydrogenated Sitrat Blend,False
Calcium Palmitate,Kalsium Palmitate,False
PEG Citrate Complex,PEG Sitrat Complex,False
PPG Laurate,PPG Laurate,False
Sodium Citrate,Natrium Sitrat,False
PEG Carbonate,PEG Karbonat,False
Ethyl Laurate Compound,Ethyl Laurate Compound,False
PPG Sulfate,PPG Sulfat,False
Ethyl Lactate,Ethyl Lactate,False
Butyl Lactate,Butyl Lactate,False
Butyl Carbonate Solution,Butyl Karbonat Solution,False
Poly Sulfate,Poly Sulfat,False
Calcium Phosphate,Kalsium Fosfat,False
Propyl Glutamate,Propyl Glutamate,False
Butyl Carbonate Copolymer,Butyl Karbonat Copolymer,False
Potassium Chloride Compound,Kalium Klorida Compound,False
Hydrogenated Glycol,Hydrogenated Glycol,False
Sodium Glycol,Natrium Glycol,False
PPG Silicate,PPG Silicate,False
Calcium Phosphate,Kalsium Fosfat,False
Potassium Benzoate Compound,Kalium Benzoat Compound,False
Propyl Chloride,Propyl Klorida,False
PEG Carbonate Blend,PEG Karbonat Blend,False
Hydrogenated Glutamate Oil,Hydrogenated Glutamate Minyak,False
Propyl Benzoate Oil,Propyl Benzoat Minyak,False
Isopropyl Laurate,Isopropyl Laurate,False
Hydroxy Stearate,Hydroxy Stearate,False
Acrylate Carbonate,Acrylate Karbonat,False
Propyl Silicate,Propyl Silicate,False
Butyl Silicate,Butyl Silicate,False
PPG Laurate,PPG Laurate,False
Propyl Chloride,Propyl Klorida,False
Calcium Sulfate Copolymer,Kalsium Sulfat Copolymer,False
Isopropyl Glycol,Isopropyl Glycol,False
Propyl Chloride Copolymer,Propyl Klorida Copolymer,False
Hydroxy Glycol Extract,Hydroxy Glycol Ekstrak,False
Sodium Laurate Solution,Natrium Laurate Solution,False
Hydroxy Lactate,Hydroxy Lactate,False
Hydroxy Citrate,Hydroxy Sitrat,False
Ethyl Glutamate,Ethyl Glutamate,False
Butyl Sulfate,Butyl Sulfat,False
Hydroxy Benzoate Oil,Hydroxy Benzoat Minyak,False
PEG Phosphate,PEG Fosfat,False
Magnesium Laurate,Magnesium Laurate,False
Magnesium Glutamate,Magnesium Glutamate,False
PEG Stearate,PEG Stearate,False
Magnesium Silicate,Magnesium Silicate,False
Isopropyl Sulfate Oil,Isopropyl Sulfat Minyak,False
Poly Glutamate Compound,Poly Glutamate Compound,False
PEG Oxide,PEG Oksida,False
Ethyl Palmitate Derivative,Ethyl Palmitate Derivative,False
Potassium Citrate,Kalium Sitrat,False
Sodium Carbonate Copolymer,Natrium Karbonat Copolymer,False
Butyl Lactate,Butyl Lactate,False
Magnesium Oxide,Magnesium Oksida,False
Calcium Carbonate Oil,Kalsium Karbonat Minyak,False
PPG Glutamate,PPG Glutamate,False
Calcium Sulfate Blend,Kalsium Sulfat Blend,False
Magnesium Carbonate Derivative,Magnesium Karbonat Derivative,False
Magnesium Lactate Solution,Magnesium Lactate Solution,False
Sodium Palmitate,Natrium Palmitate,False
Ethyl Citrate Compound,Ethyl Sitrat Compound,False
Butyl Lactate,Butyl Lactate,False
Hydroxy Stearate Copolymer,Hydroxy Stearate Copolymer,False
Propyl Chloride Compound,Propyl Klorida Compound,False
Propyl Oxide,Propyl Oksida,False
Butyl Citrate,Butyl Sitrat,False
Potassium Stearate,Kalium Stearate,False
Potassium Benzoate Compound,Kalium Benzoat Compound,False
PPG Stearate,PPG Stearate,False
Hydroxy Benzoate,Hydroxy Benzoat,False
Magnesium Glutamate Blend,Magnesium Glutamate Blend,False
Poly Glycol Compound,Poly Glycol Compound,False
Sodium Sulfate,Natrium Sulfat,False
Potassium Chloride,Kalium Klorida,False
PPG Palmitate,PPG Palmitate,False
Calcium Sulfate Compound,Kalsium Sulfat Compound,False
Calcium Oxide,Kalsium Oksida,False
Propyl Phosphate,Propyl Fosfat,False
Hydroxy Citrate,Hydroxy Sitrat,False
Potassium Glycol,Kalium Glycol,False
PEG Glycol Oil,PEG Glycol Minyak,False
Propyl Citrate,Propyl Sitrat,False
Ethyl Laurate,Ethyl Laurate,False
Isopropyl Phosphate,Isopropyl Fosfat,False
Acrylate Citrate,Acrylate Sitrat,False
Hydroxy Chloride,Hydroxy Klorida,False
Butyl Lactate,Butyl Lactate,False
Isopropyl Glutamate Extract,Isopropyl Glutamate Ekstrak,False
Poly Laurate Oil,Poly Laurate Minyak,False
PPG Palmitate,PPG Palmitate,False
Ethyl Benzoate,Ethyl Benzoat,False
Ethyl Glutamate,Ethyl Glutamate,False
Calcium Oxide Compound,Kalsium Oksida Compound,False
Potassium Benzoate Copolymer,Kalium Benzoat Copolymer,False
Magnesium Oxide,Magnesium Oksida,False
Sodium Silicate Derivative,Natrium Silicate Derivative,False
Ethyl Stearate,Ethyl Stearate,False
Potassium Chloride,Kalium Klorida,False
Propyl Benzoate Extract,Propyl Benzoat Ekstrak,False
Propyl Lactate,Propyl Lactate,False
Ethyl Carbonate,Ethyl Karbonat,False
Sodium Carbonate,Natrium Karbonat,False
Ethyl Glutamate,Ethyl Glutamate,False
Isopropyl Glutamate Oil,Isopropyl Glutamate Minyak,False
Poly Lactate,Poly Lactate,False
Butyl Phosphate Compound,Butyl Fosfat Compound,False
Hydroxy Glutamate,Hydroxy Glutamate,False
Hydrogenated Lactate,Hydrogenated Lactate,False
Isopropyl Glutamate,Isopropyl Glutamate,False
Isopropyl Glycol,Isopropyl Glycol,False
Poly Silicate,Poly Silicate,False
Hydroxy Citrate Compound,Hydroxy Sitrat Compound,False
PEG Carbonate,PEG Karbonat,False
Poly Chloride,Poly Klorida,False
Calcium Phosphate,Kalsium Fosfat,False
Ethyl Glutamate,Ethyl Glutamate,False
Propyl Citrate Copolymer,Propyl Sitrat Copolymer,False
Ethyl Citrate Copolymer,Ethyl Sitrat Copolymer,False
Sodium Laurate,Natrium Laurate,False
Ethyl Palmitate,Ethyl Palmitate,False
Hydrogenated Oxide,Hydrogenated Oksida,False
Sodium Phosphate,Natrium Fosfat,False
Calcium Sulfate,Kalsium Sulfat,False
Sodium Carbonate,Natrium Karbonat,False
Sodium Citrate,Natrium Sitrat,False
PPG Lactate,PPG Lactate,False
Butyl Silicate,Butyl Silicate,False
Propyl Palmitate,Propyl Palmitate,False
Isopropyl Phosphate Blend,Isopropyl Fosfat Blend,False
Magnesium Oxide,Magnesium Oksida,False
Poly Benzoate,Poly Benzoat,False
Isopropyl Laurate,Isopropyl Laurate,False
Butyl Glycol,Butyl Glycol,False
Sodium Silicate Oil,Natrium Silicate Minyak,False
Hydrogenated Glycol,Hydrogenated Glycol,False
PEG Glycol,PEG Glycol,False
Hydroxy Lactate,Hydroxy Lactate,False
Ethyl Sulfate,Ethyl Sulfat,False
Sodium Glutamate Extract,Natrium Glutamate Ekstrak,False
Hydrogenated Stearate Complex,Hydrogenated Stearate Complex,False
Butyl Oxide,Butyl Oksida,False
Ethyl Phosphate,Ethyl Fosfat,False
Hydrogenated Laurate Solution,Hydrogenated Laurate Solution,False
Ethyl Lactate Blend,Ethyl Lactate Blend,False
PPG Glutamate Blend,PPG Glutamate Blend,False
PEG Silicate,PEG Silicate,False
Acrylate Benzoate,Acrylate Benzoat,False
Potassium Lactate,Kalium Lactate,False
Hydrogenated Stearate,Hydrogenated Stearate,False
Hydrogenated Chloride,Hydrogenated Klorida,False
Propyl Lactate,Propyl Lactate,False
Poly Palmitate,Poly Palmitate,False
Poly Palmitate,Poly Palmitate,False
Hydrogenated Stearate,Hydrogenated Stearate,False
Calcium Benzoate Complex,Kalsium Benzoat Complex,False
Magnesium Palmitate,Magnesium Palmitate,False
Magnesium Benzoate,Magnesium Benzoat,False
Poly Sulfate,Poly Sulfat,False
Potassium Silicate,Kalium Silicate,False
Hydroxy Chloride,Hydroxy Klorida,False
Magnesium Carbonate,Magnesium Karbonat,False
Sodium Laurate,Natrium Laurate,False
PPG Chloride,PPG Klorida,False
Calcium Citrate,Kalsium Sitrat,False
Poly Citrate,Poly Sitrat,False
Hydrogenated Chloride Derivative,Hydrogenated Klorida Derivative,False
Potassium Silicate,Kalium Silicate,False
Hydroxy Palmitate,Hydroxy Palmitate,False
PPG Lactate Derivative,PPG Lactate Derivative,False
Magnesium Sulfate,Magnesium Sulfat,False
Butyl Oxide,Butyl Oksida,False
Poly Lactate,Poly Lactate,False
Butyl Glutamate,Butyl Glutamate,False
Propyl Stearate Oil,Propyl Stearate Minyak,False
Propyl Citrate,Propyl Sitrat,False
PPG Stearate,PPG Stearate,False
Hydroxy Carbonate,Hydroxy Karbonat,False
Hydroxy Laurate,Hydroxy Laurate,False
Ethyl Carbonate Copolymer,Ethyl Karbonat Copolymer,False
Potassium Carbonate Blend,Kalium Karbonat Blend,False
Acrylate Citrate,Acrylate Sitrat,False
Isopropyl Glycol,Isopropyl Glycol,False
Propyl Phosphate,Propyl Fosfat,False
Acrylate Silicate Derivative,Acrylate Silicate Derivative,False
Acrylate Glycol Oil,Acrylate Glycol Minyak,False
Butyl Citrate Complex,Butyl Sitrat Complex,False
PEG Stearate,PEG Stearate,False
Magnesium Sulfate,Magnesium Sulfat,False
Magnesium Phosphate,Magnesium Fosfat,False
Sodium Oxide Solution,Natrium Oksida Solution,False
Acrylate Glycol Derivative,Acrylate Glycol Derivative,False
Potassium Lactate,Kalium Lactate,False
Hydrogenated Stearate Blend,Hydrogenated Stearate Blend,False
Hydrogenated Sulfate,Hydrogenated Sulfat,False
